source_name,source_type,source_RA,source_DEC,22present,27present
4FGL_J1345.6-3356,bll,206.4085,-33.9453,1,1
4FGL_J1100.3+4020,bll,165.0911,40.3350,1,1
4FGL_J1627.3+3148,bll,246.8347,31.8140,1,1
4FGL_J1054.5+2211,bll,163.6279,22.1913,1,1
4FGL_J0353.0-6831,bll,58.2738,-68.5282,1,1
4FGL_J1202.5+3852,bll,180.6462,38.8809,1,1
4FGL_J2030.9+1935,bll,307.7407,19.5988,1,1
4FGL_J0915.9+2933,bll,138.9862,29.5530,1,1
4FGL_J1353.2+3740,bll,208.3049,37.6820,1,1
4FGL_J0730.5-0535,bll,112.6354,-5.5842,1,1
4FGL_J0448.6-1632,bll,72.1516,-16.5483,1,1
4FGL_J0359.0-3053,bll,59.7704,-30.8898,1,1
4FGL_J1506.4+4331,bll,226.6221,43.5257,1,1
4FGL_J0359.4-2616,bll,59.8713,-26.2734,1,1
4FGL_J0816.4-1311,bll,124.1123,-13.1973,1,1
4FGL_J0914.8+5846,bll,138.7025,58.7701,1,1
4FGL_J0536.2+1733,bll,84.0719,17.5534,1,1
4FGL_J2300.1+4053,bll,345.0338,40.8983,1,1
4FGL_J0040.4-2340,bll,10.1012,-23.6704,1,1
4FGL_J0127.2-0819,bll,21.8074,-8.3305,1,1
4FGL_J1848.5+6537,bll,282.1332,65.6313,1,1
4FGL_J1026.9+0608,bll,156.7322,6.1431,1,1
4FGL_J1216.1+0930,bll,184.0415,9.5096,1,1
4FGL_J2001.7+7040,bll,300.4324,70.6703,1,1
4FGL_J1824.1+5651,bll,276.0393,56.8585,1,1
4FGL_J0047.9+3947,bll,11.9763,39.7975,1,1
4FGL_J2232.8+1334,bll,338.2245,13.5764,1,1
4FGL_J0859.4+6218,bll,134.8656,62.3020,1,1
4FGL_J0625.3+4439,bll,96.3288,44.6648,1,1
4FGL_J1516.1+4351,bll,229.0493,43.8527,1,1
4FGL_J0831.8+0429,bll,127.9732,4.4941,1,1
4FGL_J0710.4+5908,bll,107.6234,59.1352,1,1
4FGL_J1103.9-5357,bll,165.9757,-53.9647,1,1
4FGL_J0953.0-0840,bll,148.2628,-8.6695,1,1
4FGL_J0304.5-0054,bll,46.1423,-0.9148,1,1
4FGL_J0825.9-2230,bll,126.4991,-22.5055,1,1
4FGL_J0114.9-3400,bll,18.7398,-34.0063,1,1
4FGL_J1736.0+2033,bll,264.0186,20.5559,1,1
4FGL_J0656.3+4235,bll,104.0918,42.5936,1,1
4FGL_J0334.2-4008,bll,53.5566,-40.1450,1,1
4FGL_J1347.1-2959,bll,206.7789,-29.9840,1,1
4FGL_J0318.7+2135,bll,49.6946,21.5968,1,1
4FGL_J0908.9+2311,bll,137.2412,23.1944,1,1
4FGL_J0640.0-1253,bll,100.0213,-12.8960,1,1
4FGL_J2357.4-0152,bll,359.3674,-1.8703,1,1
4FGL_J0051.2-6242,bll,12.8243,-62.7037,1,1
4FGL_J1151.5-1347,bll,177.8780,-13.7895,1,1
4FGL_J1257.6+2413,bll,194.4191,24.2199,1,1
4FGL_J1427.6-3305,bll,216.9130,-33.0940,1,1
4FGL_J1456.0+5051,bll,224.0181,50.8500,1,1
4FGL_J0037.9+2612,bll,9.4823,26.2010,1,1
4FGL_J1021.1+1626,bll,155.2862,16.4378,1,1
4FGL_J2346.7+0705,bll,356.6786,7.0931,1,1
4FGL_J1813.5+3144,bll,273.3872,31.7497,1,1
4FGL_J2108.0+3655,bll,317.0034,36.9297,1,1
4FGL_J1023.8-4335,bll,155.9725,-43.5951,1,1
4FGL_J0123.1+3421,bll,20.7906,34.3538,1,1
4FGL_J1841.3+2909,bll,280.3441,29.1527,1,1
4FGL_J0911.7+3349,bll,137.9382,33.8171,1,1
4FGL_J1540.1+8155,bll,235.0474,81.9223,1,1
4FGL_J1740.6+5346,bll,265.1591,53.7701,1,1
4FGL_J1411.8+5249,bll,212.9692,52.8278,1,1
4FGL_J0103.8+1321,bll,15.9690,13.3536,1,1
4FGL_J2256.7+1307,bll,344.1777,13.1207,1,1
4FGL_J0217.2+0837,bll,34.3163,8.6234,1,1
4FGL_J1113.8+1528,bll,168.4575,15.4807,1,1
4FGL_J1335.3-2949,bll,203.8475,-29.8295,1,1
4FGL_J0746.6-4754,bll,116.6694,-47.9155,1,1
4FGL_J1200.6+1229,bll,180.1734,12.4922,1,1
4FGL_J1832.6-5658,bll,278.1569,-56.9776,1,1
4FGL_J0433.6+2905,bll,68.4107,29.0975,1,1
4FGL_J1546.0+0819,bll,236.5180,8.3194,1,1
4FGL_J0502.9+6533,bll,75.7451,65.5609,1,1
4FGL_J0049.0+2252,bll,12.2520,22.8735,1,1
4FGL_J1749.0+4321,bll,267.2554,43.3616,1,1
4FGL_J0913.3+8133,bll,138.3463,81.5661,1,1
4FGL_J2039.0-1046,bll,309.7581,-10.7731,1,1
4FGL_J2322.7+3436,bll,350.6849,34.6125,1,1
4FGL_J0309.7-0745,bll,47.4326,-7.7655,1,1
4FGL_J1548.8-2250,bll,237.2011,-22.8471,1,1
4FGL_J0702.7-1951,bll,105.6780,-19.8517,1,1
4FGL_J1431.1-3120,bll,217.7962,-31.3468,1,1
4FGL_J0800.9+4401,bll,120.2457,44.0181,1,1
4FGL_J1442.0+4348,bll,220.5130,43.8096,1,1
4FGL_J2138.8-2055,bll,324.7068,-20.9246,1,1
4FGL_J0854.0+2753,bll,133.5155,27.8840,1,1
4FGL_J0906.3-0905,bll,136.5827,-9.0925,1,1
4FGL_J0621.8+1746,bll,95.4517,17.7789,1,1
4FGL_J2024.4-0847,bll,306.1147,-8.7973,1,1
4FGL_J1331.0+5653,bll,202.7577,56.8940,1,1
4FGL_J0901.4+4542,bll,135.3691,45.7070,1,1
4FGL_J0021.9-5140,bll,5.4985,-51.6728,1,1
4FGL_J0443.4-4152,bll,70.8570,-41.8818,1,1
4FGL_J1150.6+4154,bll,177.6563,41.9096,1,1
4FGL_J1218.5-0119,bll,184.6388,-1.3270,1,1
4FGL_J2243.4-2544,bll,340.8654,-25.7363,1,1
4FGL_J1406.6-3934,bll,211.6655,-39.5727,1,1
4FGL_J1129.8-4217,bll,172.4684,-42.2881,1,1
4FGL_J0912.5+1556,bll,138.1370,15.9340,1,1
4FGL_J0623.9-5259,bll,95.9824,-52.9954,1,1
4FGL_J0952.1+3932,bll,148.0470,39.5350,1,1
4FGL_J1807.9+4650,bll,271.9951,46.8378,1,1
4FGL_J0441.5+1505,bll,70.3896,15.0909,1,1
4FGL_J0835.7+0936,bll,128.9474,9.6153,1,1
4FGL_J0747.5+0905,bll,116.8760,9.0911,1,1
4FGL_J0037.8+1239,bll,9.4695,12.6527,1,1
4FGL_J0601.3-7238,bll,90.3265,-72.6373,1,1
4FGL_J0021.6-0855,bll,5.4115,-8.9174,1,1
4FGL_J1312.8-2350,bll,198.2043,-23.8456,1,1
4FGL_J0127.1+3310,bll,21.7800,33.1757,1,1
4FGL_J0832.4+4912,bll,128.1078,49.2127,1,1
4FGL_J2152.5+1737,bll,328.1370,17.6173,1,1
4FGL_J0928.5+4048,bll,142.1451,40.8140,1,1
4FGL_J0115.6+0356,bll,18.9121,3.9470,1,1
4FGL_J1137.9-1708,bll,174.4849,-17.1495,1,1
4FGL_J0826.4-6404,bll,126.6229,-64.0758,1,1
4FGL_J0031.3+0726,bll,7.8300,7.4443,1,1
4FGL_J1253.8+0327,bll,193.4531,3.4507,1,1
4FGL_J2056.7-3209,bll,314.1780,-32.1612,1,1
4FGL_J1705.0+7134,bll,256.2528,71.5787,1,1
4FGL_J0019.6+2022,bll,4.9070,20.3755,1,1
4FGL_J1112.4+1751,bll,168.1132,17.8509,1,1
4FGL_J1806.8+6949,bll,271.7108,69.8270,1,1
4FGL_J1604.5-4441,bll,241.1277,-44.6903,1,1
4FGL_J1051.4+3942,bll,162.8702,39.7159,1,1
4FGL_J1309.4+4305,bll,197.3626,43.0850,1,1
4FGL_J0159.7-2740,bll,29.9471,-27.6736,1,1
4FGL_J2307.4-1206,bll,346.8643,-12.1126,1,1
4FGL_J1558.8+5625,bll,239.7179,56.4268,1,1
4FGL_J1359.8-3746,bll,209.9668,-37.7681,1,1
4FGL_J2040.2-7115,bll,310.0655,-71.2642,1,1
4FGL_J2352.0+1750,bll,358.0132,17.8394,1,1
4FGL_J0812.9+5555,bll,123.2454,55.9169,1,1
4FGL_J1245.8+0232,bll,191.4748,2.5422,1,1
4FGL_J2243.7-1231,bll,340.9271,-12.5265,1,1
4FGL_J1958.3-3010,bll,299.5812,-30.1810,1,1
4FGL_J2252.6+1245,bll,343.1676,12.7543,1,1
4FGL_J0431.8+7403,bll,67.9517,74.0552,1,1
4FGL_J1119.6-3047,bll,169.9245,-30.7962,1,1
4FGL_J0343.2-6444,bll,55.8163,-64.7349,1,1
4FGL_J1311.8+3954,bll,197.9598,39.9010,1,1
4FGL_J1813.6+0614,bll,273.4084,6.2408,1,1
4FGL_J0250.6+1712,bll,42.6563,17.2081,1,1
4FGL_J2112.7+0819,bll,318.1852,8.3195,1,1
4FGL_J1748.6+7005,bll,267.1580,70.0969,1,1
4FGL_J1730.8+3715,bll,262.7026,37.2641,1,1
4FGL_J0757.1+0956,bll,119.2856,9.9491,1,1
4FGL_J2146.5-1344,bll,326.6449,-13.7347,1,1
4FGL_J2356.2+4036,bll,359.0656,40.6071,1,1
4FGL_J1154.0-0010,bll,178.5103,-0.1787,1,1
4FGL_J1602.2+3051,bll,240.5622,30.8606,1,1
4FGL_J1605.5+5423,bll,241.3848,54.3982,1,1
4FGL_J1248.7+5127,bll,192.1805,51.4630,1,1
4FGL_J0303.3+0555,bll,45.8465,5.9249,1,1
4FGL_J1328.5-4727,bll,202.1342,-47.4613,1,1
4FGL_J2133.1+2529c,bll,323.2923,25.4933,1,1
4FGL_J1926.8+6154,bll,291.7097,61.9146,1,1
4FGL_J0348.6-1609,bll,57.1532,-16.1654,1,1
4FGL_J1448.0+3608,bll,222.0171,36.1344,1,1
4FGL_J0241.0-0505,bll,40.2509,-5.0943,1,1
4FGL_J1012.3+0629,bll,153.0813,6.4959,1,1
4FGL_J1330.2+7002,bll,202.5727,70.0406,1,1
4FGL_J0604.1-4816,bll,91.0477,-48.2797,1,1
4FGL_J0849.1+6607,bll,132.2751,66.1204,1,1
4FGL_J1419.8+5423,bll,214.9550,54.3937,1,1
4FGL_J1330.4+3157,bll,202.6002,31.9630,1,1
4FGL_J2133.9+6646,bll,323.4793,66.7776,1,1
4FGL_J0256.3+0334,bll,44.0964,3.5698,1,1
4FGL_J0159.5+1046,bll,29.8858,10.7737,1,1
4FGL_J1117.6+2550,bll,169.4070,25.8463,1,1
4FGL_J1426.1+3403,bll,216.5394,34.0627,1,1
4FGL_J0014.2+0854,bll,3.5695,8.9114,1,1
4FGL_J1330.3+4441,bll,202.5793,44.6877,1,1
4FGL_J0124.8-0625,bll,21.2178,-6.4328,1,1
4FGL_J0111.4+0534,bll,17.8573,5.5761,1,1
4FGL_J1041.0+1342,bll,160.2665,13.7096,1,1
4FGL_J0844.2+5312,bll,131.0509,53.2141,1,1
4FGL_J0354.7+8009,bll,58.6919,80.1647,1,1
4FGL_J1007.0+3455,bll,151.7602,34.9213,1,1
4FGL_J1110.2+7135,bll,167.5623,71.5864,1,1
4FGL_J1529.2+3812,bll,232.3111,38.2032,1,1
4FGL_J1132.7+0034,bll,173.1961,0.5737,1,1
4FGL_J1443.9-3908,bll,220.9908,-39.1481,1,1
4FGL_J1023.8+3002,bll,155.9608,30.0458,1,1
4FGL_J0245.1-0257,bll,41.2914,-2.9550,1,1
4FGL_J0807.1-0541,bll,121.7798,-5.6842,1,1
4FGL_J1135.1+3014,bll,173.7884,30.2344,1,1
4FGL_J2241.2+4120,bll,340.3087,41.3396,1,1
4FGL_J0958.0-0319,bll,149.5102,-3.3258,1,1
4FGL_J0505.6-1558,bll,76.4117,-15.9667,1,1
4FGL_J0014.1-5022,bll,3.5479,-50.3703,1,1
4FGL_J0829.7+5105,bll,127.4324,51.0994,1,1
4FGL_J2156.0+1818,bll,329.0130,18.3090,1,1
4FGL_J1403.4+4319,bll,210.8684,43.3225,1,1
4FGL_J1104.4+0730,bll,166.1168,7.5100,1,1
4FGL_J1507.2+1721,bll,226.8207,17.3519,1,1
4FGL_J1500.9+5528,bll,225.2271,55.4724,1,1
4FGL_J2052.5+0810,bll,313.1262,8.1742,1,1
4FGL_J0700.5-6610,bll,105.1293,-66.1803,1,1
4FGL_J0756.3-6431,bll,119.0845,-64.5187,1,1
4FGL_J1404.8+0402,bll,211.2244,4.0352,1,1
4FGL_J0258.1+2030,bll,44.5422,20.5137,1,1
4FGL_J0208.3-6838,bll,32.0985,-68.6409,1,1
4FGL_J0137.9+5814,bll,24.4957,58.2494,1,1
4FGL_J1628.6+7706,bll,247.1545,77.1099,1,1
4FGL_J1123.1-3233,bll,170.7977,-32.5641,1,1
4FGL_J0940.4+6148,bll,145.1207,61.8156,1,1
4FGL_J2053.8+2922,bll,313.4539,29.3693,1,1
4FGL_J1259.8-3749,bll,194.9646,-37.8234,1,1
4FGL_J0901.2+6742,bll,135.3164,67.7129,1,1
4FGL_J1322.9+0437,bll,200.7372,4.6308,1,1
4FGL_J0909.7+3104,bll,137.4477,31.0818,1,1
4FGL_J0809.6+3455,bll,122.4215,34.9252,1,1
4FGL_J0345.2-2353,bll,56.3187,-23.8850,1,1
4FGL_J1241.5+3439,bll,190.3993,34.6501,1,1
4FGL_J1619.0-8346,bll,244.7745,-83.7811,1,1
4FGL_J1311.0+0034,bll,197.7510,0.5675,1,1
4FGL_J1702.2+2642,bll,255.5583,26.7116,1,1
4FGL_J0428.6-3756,bll,67.1730,-37.9403,1,1
4FGL_J2236.2-1706,bll,339.0648,-17.1066,1,1
4FGL_J2247.4-0001,bll,341.8670,-0.0263,1,1
4FGL_J0553.5-2034,bll,88.3909,-20.5777,1,1
4FGL_J1227.1-4437,bll,186.7859,-44.6274,1,1
4FGL_J0058.0-3233,bll,14.5132,-32.5658,1,1
4FGL_J0536.4-3343,bll,84.1146,-33.7231,1,1
4FGL_J0216.5+2313,bll,34.1413,23.2295,1,1
4FGL_J2245.9+1544,bll,341.4913,15.7479,1,1
4FGL_J1412.1+7427,bll,213.0383,74.4500,1,1
4FGL_J1911.4-1908,bll,287.8681,-19.1494,1,1
4FGL_J0954.2+4913,bll,148.5534,49.2248,1,1
4FGL_J1442.7+1200,bll,220.6980,12.0126,1,1
4FGL_J0623.2+3044,bll,95.8231,30.7395,1,1
4FGL_J1107.6+0222,bll,166.9066,2.3684,1,1
4FGL_J0146.9-5202,bll,26.7290,-52.0477,1,1
4FGL_J1522.6-2730,bll,230.6642,-27.5059,1,1
4FGL_J1744.6-5713,bll,266.1555,-57.2321,1,1
4FGL_J0234.3-0628,bll,38.5831,-6.4818,1,1
4FGL_J1419.3+0444,bll,214.8371,4.7428,1,1
4FGL_J1442.6-4623,bll,220.6605,-46.3869,1,1
4FGL_J0730.4+3308,bll,112.6238,33.1344,1,1
4FGL_J0153.9+0823,bll,28.4972,8.3931,1,1
4FGL_J1049.7+5011,bll,162.4334,50.1836,1,1
4FGL_J1454.4+5124,bll,223.6250,51.4090,1,1
4FGL_J1637.1+1316,bll,249.2943,13.2715,1,1
4FGL_J1532.0+3016,bll,233.0159,30.2685,1,1
4FGL_J0219.1-1724,bll,34.7821,-17.4020,1,1
4FGL_J0110.0-4019,bll,17.5159,-40.3178,1,1
4FGL_J0237.6-3602,bll,39.4244,-36.0422,1,1
4FGL_J1520.8-0348,bll,230.2046,-3.8148,1,1
4FGL_J0654.7+4246,bll,103.6856,42.7791,1,1
4FGL_J1032.6+3737,bll,158.1734,37.6234,1,1
4FGL_J1111.0+3542,bll,167.7736,35.7156,1,1
4FGL_J1417.9+2543,bll,214.4940,25.7238,1,1
4FGL_J1257.2+3646,bll,194.3103,36.7706,1,1
4FGL_J2250.7-2806,bll,342.6903,-28.1114,1,1
4FGL_J2050.0+0408,bll,312.5181,4.1401,1,1
4FGL_J0440.8+2749,bll,70.2204,27.8319,1,1
4FGL_J1331.6+1711,bll,202.9052,17.1837,1,1
4FGL_J1223.8+8039,bll,185.9707,80.6598,1,1
4FGL_J1233.6+5027,bll,188.4105,50.4606,1,1
4FGL_J1203.1+6031,bll,180.7881,60.5180,1,1
4FGL_J2243.9+2021,bll,340.9895,20.3565,1,1
4FGL_J2153.1-0041,bll,328.2823,-0.6927,1,1
4FGL_J1630.7+5221,bll,247.6815,52.3543,1,1
4FGL_J0730.7-6602,bll,112.6943,-66.0464,1,1
4FGL_J0747.3-3310,bll,116.8328,-33.1778,1,1
4FGL_J2357.4-1718,bll,359.3705,-17.3108,1,1
4FGL_J0042.0+3640,bll,10.5053,36.6724,1,1
4FGL_J0353.7+8257,bll,58.4405,82.9604,1,1
4FGL_J0449.4-4350,bll,72.3582,-43.8350,1,1
4FGL_J0540.5+5823,bll,85.1481,58.3879,1,1
4FGL_J0438.9-4521,bll,69.7447,-45.3584,1,1
4FGL_J0114.8+1326,bll,18.7119,13.4342,1,1
4FGL_J0817.8+3243,bll,124.4684,32.7236,1,1
4FGL_J2156.9-0854,bll,329.2334,-8.9052,1,1
4FGL_J0312.5-2221,bll,48.1385,-22.3553,1,1
4FGL_J1637.8-3449,bll,249.4670,-34.8189,1,1
4FGL_J1505.0-3433,bll,226.2581,-34.5546,1,1
4FGL_J1351.7+5542,bll,207.9483,55.7108,1,1
4FGL_J0723.4+5841,bll,110.8560,58.6986,1,1
4FGL_J0153.0+7517,bll,28.2527,75.2885,1,1
4FGL_J1955.1-1604,bll,298.7774,-16.0715,1,1
4FGL_J1258.7-0452,bll,194.6847,-4.8675,1,1
4FGL_J0035.9+5950,bll,8.9823,59.8334,1,1
4FGL_J2208.2+0350,bll,332.0597,3.8348,1,1
4FGL_J0333.7+2916,bll,53.4468,29.2711,1,1
4FGL_J1942.8-3512,bll,295.7173,-35.2012,1,1
4FGL_J1516.8+2918,bll,229.2126,29.3123,1,1
4FGL_J0816.3+5739,bll,124.0997,57.6616,1,1
4FGL_J1230.2+2517,bll,187.5599,25.2983,1,1
4FGL_J0648.7+1516,bll,102.1905,15.2808,1,1
4FGL_J1454.7+5237,bll,223.6774,52.6194,1,1
4FGL_J1807.2+6429,bll,271.8087,64.4988,1,1
4FGL_J1253.8+6242,bll,193.4666,62.7052,1,1
4FGL_J1557.5-7040,bll,239.3889,-70.6687,1,1
4FGL_J2209.7-0451,bll,332.4382,-4.8597,1,1
4FGL_J1418.4-0233,bll,214.6058,-2.5594,1,1
4FGL_J0754.4-1148,bll,118.6105,-11.8052,1,1
4FGL_J1136.8+2550,bll,174.2171,25.8463,1,1
4FGL_J1224.9+4334,bll,186.2371,43.5691,1,1
4FGL_J1321.9+3219,bll,200.4801,32.3313,1,1
4FGL_J2319.1-4207,bll,349.7763,-42.1173,1,1
4FGL_J2015.3-1432,bll,303.8261,-14.5417,1,1
4FGL_J1830.0+1324,bll,277.5120,13.4138,1,1
4FGL_J0811.0-7529,bll,122.7513,-75.4982,1,1
4FGL_J0649.5-3139,bll,102.3945,-31.6573,1,1
4FGL_J1203.4-3925,bll,180.8520,-39.4257,1,1
4FGL_J1233.7-0144,bll,188.4339,-1.7428,1,1
4FGL_J1248.3+5820,bll,192.0844,58.3432,1,1
4FGL_J2315.6-5018,bll,348.9140,-50.3127,1,1
4FGL_J0333.7+7851,bll,53.4450,78.8501,1,1
4FGL_J1921.3-1231,bll,290.3444,-12.5260,1,1
4FGL_J0816.1+4909,bll,124.0255,49.1622,1,1
4FGL_J0743.1+1713,bll,115.7753,17.2198,1,1
4FGL_J1331.2-1325,bll,202.8192,-13.4282,1,1
4FGL_J1434.8+6640,bll,218.7093,66.6767,1,1
4FGL_J1424.2+0433,bll,216.0508,4.5628,1,1
4FGL_J1027.0-8542,bll,156.7645,-85.7163,1,1
4FGL_J1130.8+1016,bll,172.7192,10.2728,1,1
4FGL_J2359.0-3038,bll,359.7719,-30.6367,1,1
4FGL_J0125.3-2548,bll,21.3474,-25.8074,1,1
4FGL_J1310.2-1158,bll,197.5732,-11.9734,1,1
4FGL_J0416.9+0105,bll,64.2269,1.0880,1,1
4FGL_J0224.0-7941,bll,36.0056,-79.6934,1,1
4FGL_J0056.4-2118,bll,14.1204,-21.3029,1,1
4FGL_J0155.0+4433,bll,28.7683,44.5577,1,1
4FGL_J1340.5+4409,bll,205.1468,44.1610,1,1
4FGL_J0127.9+4857,bll,21.9777,48.9536,1,1
4FGL_J2014.5+0648,bll,303.6383,6.8086,1,1
4FGL_J0801.1+6444,bll,120.2933,64.7438,1,1
4FGL_J1041.7+3902,bll,160.4411,39.0426,1,1
4FGL_J1250.6+0217,bll,192.6513,2.2876,1,1
4FGL_J0842.5+0251,bll,130.6331,2.8662,1,1
4FGL_J1246.3+0112,bll,191.5786,1.2166,1,1
4FGL_J0017.8+1455,bll,4.4711,14.9228,1,1
4FGL_J2055.4-0020,bll,313.8527,-0.3395,1,1
4FGL_J1427.7-3215,bll,216.9461,-32.2537,1,1
4FGL_J1140.5+1528,bll,175.1290,15.4824,1,1
4FGL_J1942.7+1033,bll,295.6960,10.5584,1,1
4FGL_J1046.8-2534,bll,161.7027,-25.5749,1,1
4FGL_J0932.7+1041,bll,143.1802,10.6903,1,1
4FGL_J2151.4+4156,bll,327.8604,41.9409,1,1
4FGL_J1037.7+5711,bll,159.4292,57.1920,1,1
4FGL_J2149.6+0323,bll,327.4236,3.3959,1,1
4FGL_J1423.1+3738,bll,215.7921,37.6452,1,1
4FGL_J0316.2+0905,bll,49.0583,9.0946,1,1
4FGL_J0941.9+2724,bll,145.4936,27.4136,1,1
4FGL_J0521.6+0103,bll,80.4106,1.0533,1,1
4FGL_J1249.8+3707,bll,192.4598,37.1306,1,1
4FGL_J1728.3+5013,bll,262.0779,50.2267,1,1
4FGL_J0854.3+4408,bll,133.5932,44.1494,1,1
4FGL_J1018.1+1905,bll,154.5480,19.0963,1,1
4FGL_J1440.0-1530,bll,220.0072,-15.5154,1,1
4FGL_J0930.5+4951,bll,142.6254,49.8577,1,1
4FGL_J0656.3-2404,bll,104.0970,-24.0682,1,1
4FGL_J1516.9+1934,bll,229.2442,19.5805,1,1
4FGL_J0956.5-0958,bll,149.1351,-9.9685,1,1
4FGL_J0143.7-5846,bll,25.9480,-58.7718,1,1
4FGL_J0740.9+3203,bll,115.2335,32.0581,1,1
4FGL_J2117.8-3243,bll,319.4746,-32.7237,1,1
4FGL_J1323.9+1405,bll,200.9762,14.0871,1,1
4FGL_J1637.7+7326,bll,249.4480,73.4413,1,1
4FGL_J2104.3-0212,bll,316.0787,-2.2088,1,1
4FGL_J1024.8+2332,bll,156.2101,23.5462,1,1
4FGL_J2029.5+4925,bll,307.3750,49.4221,1,1
4FGL_J1125.1-2101,bll,171.2884,-21.0274,1,1
4FGL_J0506.7-0857,bll,76.6840,-8.9607,1,1
4FGL_J0955.1+3551,bll,148.7816,35.8584,1,1
4FGL_J1136.4+7009,bll,174.1219,70.1537,1,1
4FGL_J1053.7+4930,bll,163.4253,49.5081,1,1
4FGL_J1904.1+3627,bll,286.0343,36.4526,1,1
4FGL_J0516.7-6207,bll,79.1798,-62.1248,1,1
4FGL_J0727.1+3734,bll,111.7785,37.5719,1,1
4FGL_J1109.6+3735,bll,167.4092,37.5868,1,1
4FGL_J1336.2+2320,bll,204.0510,23.3349,1,1
4FGL_J0731.9+2805,bll,112.9810,28.0882,1,1
4FGL_J0825.8+0309,bll,126.4567,3.1656,1,1
4FGL_J0818.4+2816,bll,124.6076,28.2738,1,1
4FGL_J0006.3-0620,bll,1.5992,-6.3493,1,1
4FGL_J2148.0-0733,bll,327.0197,-7.5612,1,1
4FGL_J0814.6+6430,bll,123.6654,64.5050,1,1
4FGL_J1231.6+6415,bll,187.9012,64.2535,1,1
4FGL_J1342.7+0505,bll,205.6851,5.0904,1,1
4FGL_J1254.9-4426,bll,193.7280,-44.4441,1,1
4FGL_J1745.6+3950,bll,266.4158,39.8412,1,1
4FGL_J0819.4-0756,bll,124.8532,-7.9457,1,1
4FGL_J0238.4-3116,bll,39.6209,-31.2828,1,1
4FGL_J0934.5-1720,bll,143.6278,-17.3388,1,1
4FGL_J0241.3+6543,bll,40.3386,65.7288,1,1
4FGL_J2354.1+2720,bll,358.5268,27.3494,1,1
4FGL_J0208.6+3523,bll,32.1706,35.3972,1,1
4FGL_J0314.3-5103,bll,48.5929,-51.0550,1,1
4FGL_J1424.6+1447,bll,216.1695,14.7840,1,1
4FGL_J2319.7+1609,bll,349.9448,16.1637,1,1
4FGL_J0715.6-4528,bll,108.9168,-45.4784,1,1
4FGL_J1338.9+1153,bll,204.7323,11.8956,1,1
4FGL_J1256.2-1146,bll,194.0632,-11.7755,1,1
4FGL_J0942.3+2842,bll,145.5806,28.7091,1,1
4FGL_J1101.4+4108,bll,165.3702,41.1454,1,1
4FGL_J0322.0+2335,bll,50.5021,23.5993,1,1
4FGL_J1120.8+4212,bll,170.2006,42.2039,1,1
4FGL_J0117.5-2442,bll,19.3907,-24.7145,1,1
4FGL_J0201.1+0036,bll,30.2779,0.6029,1,1
4FGL_J1241.9+0636,bll,190.4906,6.6031,1,1
4FGL_J0812.8+6507,bll,123.2171,65.1259,1,1
4FGL_J2139.4-4235,bll,324.8546,-42.5895,1,1
4FGL_J0945.7+5759,bll,146.4320,57.9871,1,1
4FGL_J1153.7+3822,bll,178.4464,38.3684,1,1
4FGL_J1125.9-0742,bll,171.4853,-7.7151,1,1
4FGL_J1533.2+3416,bll,233.3229,34.2688,1,1
4FGL_J0828.7-2422,bll,127.1802,-24.3744,1,1
4FGL_J2325.4-4800,bll,351.3501,-48.0022,1,1
4FGL_J1011.6+3600,bll,152.9052,36.0141,1,1
4FGL_J1534.8+3716,bll,233.7218,37.2723,1,1
4FGL_J0038.1+0012,bll,9.5394,0.2118,1,1
4FGL_J0008.0+4711,bll,2.0024,47.1950,1,1
4FGL_J1213.0+5129,bll,183.2596,51.4840,1,1
4FGL_J1026.9-1749,bll,156.7424,-17.8218,1,1
4FGL_J1410.4+2820,bll,212.6229,28.3420,1,1
4FGL_J2116.2+3339,bll,319.0605,33.6567,1,1
4FGL_J0022.0+0006,bll,5.5154,0.1134,1,1
4FGL_J1518.0-2731,bll,229.5124,-27.5313,1,1
4FGL_J0528.7-5920,bll,82.1863,-59.3439,1,1
4FGL_J0232.9+2608,bll,38.2481,26.1370,1,1
4FGL_J0602.8-4019,bll,90.7166,-40.3293,1,1
4FGL_J0440.2-2458,bll,70.0679,-24.9685,1,1
4FGL_J0119.0-1458,bll,19.7612,-14.9799,1,1
4FGL_J2306.6-1105,bll,346.6506,-11.0904,1,1
4FGL_J1936.9-4720,bll,294.2416,-47.3400,1,1
4FGL_J0820.9-1258,bll,125.2440,-12.9747,1,1
4FGL_J1002.5+2215,bll,150.6482,22.2598,1,1
4FGL_J1744.0+1935,bll,266.0080,19.5956,1,1
4FGL_J1610.7-6648,bll,242.6919,-66.8147,1,1
4FGL_J0349.4-1159,bll,57.3539,-11.9941,1,1
4FGL_J1649.4+5235,bll,252.3637,52.5901,1,1
4FGL_J2000.0+6508,bll,300.0110,65.1479,1,1
4FGL_J1535.4+3919,bll,233.8741,39.3194,1,1
4FGL_J0500.6-4911,bll,75.1748,-49.1862,1,1
4FGL_J1353.0-4413,bll,208.2566,-44.2260,1,1
4FGL_J0712.7+5033,bll,108.1876,50.5506,1,1
4FGL_J0820.3+3639,bll,125.0892,36.6653,1,1
4FGL_J1220.1+3432,bll,185.0462,34.5383,1,1
4FGL_J1253.5-3934,bll,193.3983,-39.5670,1,1
4FGL_J0706.5+3744,bll,106.6300,37.7383,1,1
4FGL_J0220.8-0841,bll,35.2088,-8.6932,1,1
